Asset1,Asset2,Asset3,Asset7,Asset8,Asset9,B2B_purchase1,Capital1,CapitalRatio1,Cost1,Cost10,Cost11,Cost12,Cost13,Cost14,Cost15,Cost16,Cost17,Cost2,Cost3,Cost4,Cost5,Cost8,Cost9,Design1,Emp_female,Emp_male,Emp_total,EquityShareCapital,ITAssetC,Liability1,Liability2,Liability3,NProfitB4Tax,OutsourcingCost,Patent1,RNDcost1,RevProfit1,RevProfit2,TAssetC1,TAssetC2,TAssetC3,TAssetC4,TAssetC5,TAssetC6,TAssetC7,TAssetC8,TradeMark1,UMR1,emp2,emp3,emp4,emp6,emp66,emp7,emp8
9556,1740,127.0,154.0,7016.0,,8233.0,293,0.0,14031,262,217.0,1.0,0.0,1505,355.0,229.0,120.0,1681,355,15712.0,8203.0,5462,62,0.0,230.0,30.0,260,4500.0,0.0,9263,7970.0,1293.0,-384,,0.0,,15664,19,832.0,0.0,267.0,0.0,0.0,0.0,242.0,323.0,0.0,0.0,33,20.0,13.0,33,109.0,20.0,13.0
2664,2256,,16.0,80.0,,427.0,1846,0.0,778,64,17.0,4.0,0.0,429,36.0,30.0,5.0,1233,36,2011.0,778.0,550,169,0.0,8.0,7.0,15,1100.0,0.0,818,818.0,,172,,0.0,,2214,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,2.0,6,,4.0,2.0
8953,1089,217.0,30.0,3649.0,235.0,0.0,-2353,100.0,4552,740,58.0,60.0,0.0,0,2251.0,399.0,0.0,8188,2251,12740.0,6727.0,3301,1854,0.0,220.0,148.0,368,10000.0,0.0,11306,9354.0,1952.0,-3132,0.0,0.0,0.0,11814,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,23.0,33.0,3,,2.0,1.0
1890,146,,1500.0,239.0,1.0,139.0,1822,0.0,147,108,6.0,1.0,0.0,160,4.0,0.0,0.0,454,4,601.0,147.0,179,0,0.0,4.0,8.0,12,2000.0,0.0,68,18.0,50.0,105,,0.0,,591,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8.0,4.0,2,17.0,1.0,1.0
9573,2696,179.0,849.0,3750.0,,,3640,0.0,0,666,44.0,21.0,0.0,1965,218.0,176.0,0.0,4593,218,4593.0,0.0,984,913,0.0,12.0,20.0,32,3927.0,0.0,5933,3333.0,2600.0,-237,,0.0,,4245,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,20.0,12.0,8,0.0,5.0,3.0
13500,5027,13.0,5.0,7113.0,1242.0,,5595,0.0,3115,139,207.0,27.0,-310.0,3524,360.0,64.0,0.0,3928,360,7043.0,82.0,3122,252,0.0,27.0,88.0,115,4279.0,460.0,7905,1633.0,6272.0,366,,18.0,936.0,7563,206,3366.0,8.0,2574.0,0.0,53.0,63.0,121.0,547.0,17.0,0.0,105,81.0,24.0,90,0.0,70.0,20.0
42831,17344,253.0,2262.0,22419.0,,3012.0,31628,0.0,32628,1192,187.0,381.0,577.0,14876,2234.0,140.0,983.0,11768,2234,44396.0,9796.0,17348,39,0.0,30.0,224.0,254,2000.0,0.0,11203,10490.0,713.0,-3678,479.0,0.0,,41425,1527,208.0,0.0,0.0,0.0,57.0,0.0,92.0,59.0,0.0,0.0,254,224.0,30.0,29,16.0,29.0,
46653,2720,40.0,636.0,43223.0,1.0,600.0,11613,0.0,3889,510,145.0,22.0,1.0,1581,1651.0,1648.0,2.0,4281,1651,8170.0,3889.0,1779,243,0.0,5.0,13.0,18,1775.0,0.0,35040,4731.0,30309.0,7830,,0.0,,11244,6407,42.0,0.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,18,13.0,5.0,2,27.0,0.0,2.0
464,53,,,364.0,1.0,,-1127,0.0,392,38,24.0,0.0,0.0,920,188.0,34.0,0.0,1436,188,1828.0,0.0,826,20,0.0,33.0,79.0,112,7180.0,0.0,1591,1432.0,159.0,-852,500.0,0.0,,192,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,18.0,7.0,20,0.0,13.0,7.0
65163,43363,,16.0,16306.0,5262.0,,59409,0.0,18326,5834,668.0,1748.0,117.0,0,175.0,0.0,170.0,7058,175,25384.0,14393.0,2622,2,0.0,8.0,27.0,35,7000.0,71.0,5754,4486.0,1268.0,7717,3798.0,0.0,,32091,1185,2368.0,0.0,0.0,0.0,0.0,22.0,2368.0,-22.0,0.0,0.0,35,27.0,8.0,7,0.0,5.0,2.0
91802,53049,52.0,458.0,36146.0,,1335.0,87818,0.0,25182,2918,1481.0,275.0,-114.0,18192,486.0,0.0,115.0,12828,486,38010.0,0.0,14630,628,,23.0,113.0,136,2000.0,0.0,3984,3984.0,,1268,957.0,,152.0,38065,1699,5174.0,0.0,0.0,0.0,4705.0,441.0,28.0,0.0,2.0,,136,113.0,23.0,18,0.0,16.0,2.0
183132,43550,,52381.0,82829.0,1.0,11012.0,171139,0.0,37816,4590,1607.0,64.0,60.0,26102,2281.0,0.0,297.0,12586,2281,50402.0,0.0,16618,1361,0.0,11.0,132.0,143,66215.0,0.0,11993,8780.0,3213.0,7340,939.0,0.0,193.0,57932,2091,1217.0,0.0,80.0,0.0,99.0,0.0,138.0,900.0,18.0,0.0,126,116.0,10.0,25,0.0,20.0,5.0
40962,23195,88.0,,3423.0,13900.0,2436.0,21547,0.0,4237,2077,5.0,97.0,0.0,2716,8.0,0.0,0.0,1755,8,5992.0,310.0,695,92,0.0,6.0,8.0,14,8215.0,876.0,19415,19172.0,243.0,1726,318.0,0.0,2.0,7135,591,219.0,0.0,0.0,0.0,187.0,0.0,141.0,-109.0,0.0,0.0,14,8.0,6.0,12,0.0,6.0,6.0
5076,4128,4.0,73.0,418.0,25.0,2775.0,3994,0.0,2775,554,10.0,7.0,0.0,522,10.0,0.0,7.0,937,10,3712.0,26.0,2467,126,0.0,26.0,44.0,70,2500.0,0.0,1082,502.0,580.0,435,,0.0,,3950,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,70,44.0,26.0,6,0.0,2.0,4.0
6527,151,62.0,2599.0,3201.0,,81.0,5734,0.0,1716,243,7.0,0.0,28.0,301,22.0,1.0,0.0,229,22,1945.0,6.0,1347,13,0.0,,21.0,21,5500.0,0.0,793,599.0,194.0,89,59.0,0.0,,2019,37,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,21,21.0,,2,0.0,2.0,
16119,3536,,97.0,11354.0,883.0,792.0,-8748,0.0,353,0,25.0,8.0,400.0,632,612.0,423.0,1.0,1796,612,2149.0,353.0,657,74,0.0,5.0,7.0,12,2500.0,81.0,24867,18773.0,6094.0,-1305,,22.0,136.0,1080,376,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12,7.0,5.0,6,5.0,4.0,2.0
20702,2481,,781.0,13397.0,2116.0,,2148,0.0,704,1371,131.0,1281.0,17.0,13088,846.0,685.0,67.0,20709,846,21413.0,704.0,4303,518,1.0,8.0,89.0,97,350.0,0.0,18554,9666.0,8888.0,169,,1.0,229.0,22340,88,5612.0,0.0,0.0,0.0,0.0,2767.0,0.0,2845.0,0.0,0.0,97,89.0,8.0,33,0.0,26.0,7.0
711463,0,0.0,,2510.0,46683.0,,101597,0.0,37970,4667,535.0,110.0,18425.0,2559,,,14.0,14914,810,52884.0,,5975,1068,0.0,35.0,61.0,96,31000.0,2595.0,609866,609866.0,101597.0,-5378,,0.0,,48283,33,963.0,0.0,0.0,0.0,0.0,38.0,925.0,0.0,0.0,0.0,36,26.0,10.0,30,,23.0,7.0
3583398,0,0.0,,4182.0,3423.0,0.0,422816,0.0,198677,53618,2023.0,1294.0,86492.0,10506,,,37.0,96270,87,294947.0,,26905,1924,0.0,169.0,340.0,509,213000.0,1750.0,3160582,3160582.0,422816.0,47084,0.0,0.0,0.0,342057,61,1592.0,0.0,248.0,0.0,0.0,0.0,1510.0,-166.0,0.0,0.0,187,123.0,64.0,45,0.0,38.0,7.0
46082185,0,0.0,90008.0,551904.0,82233.0,,3421704,0.0,2253467,58216,20490.0,14744.0,143398.0,77458,,,21857.0,533038,28464,2786505.0,,331419,30711,0.0,1438.0,1634.0,3072,1048269.0,27802.0,42660481,42660481.0,3421704.0,438450,,5.0,,3242849,10570,143330.0,16266.0,140080.0,0.0,0.0,0.0,35374.0,-48390.0,560.0,0.0,947,594.0,353.0,947,432.0,594.0,353.0
4539500,0,0.0,,1643.0,1795.0,,3550847,52.0,36917,485,57.0,399.0,0.0,1902,,,10.0,11833,147,48750.0,,8919,71,0.0,8.0,61.0,69,1171899.0,420.0,988653,988653.0,3550847.0,356414,651.0,0.0,,405311,0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,69,61.0,8.0,9,,8.0,1.0
500193,0,0.0,,1365.0,247.0,,60600,0.0,17922,993,488.0,168.0,2096.0,1177,,,0.0,10834,559,28756.0,,6845,1163,0.0,45.0,76.0,121,106610.0,0.0,439593,439593.0,60600.0,9028,,0.0,,37791,552,2303.0,0.0,84.0,0.0,0.0,0.0,2219.0,0.0,0.0,0.0,47,40.0,7.0,7,,4.0,3.0
511957,0,0.0,,1758.0,1446.0,,117583,0.0,71178,1128,1116.0,43.0,0.0,7039,,,21.0,29052,223,100230.0,,18668,1058,0.0,39.0,103.0,142,85000.0,488.0,394374,394374.0,117583.0,7718,,0.0,,108162,9,578.0,0.0,0.0,150.0,0.0,0.0,428.0,0.0,1.0,0.0,130,93.0,37.0,64,,41.0,23.0
405185,0,0.0,,1768.0,530.0,,93511,0.0,37098,554,563.0,58.0,18854.0,2012,,,15.0,10686,66,47784.0,,7195,304,0.0,78.0,85.0,163,11154.0,180.0,311674,311674.0,93511.0,19000,,0.0,,61025,5825,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,151,77.0,74.0,4,,2.0,2.0
4942749,0,0.0,,37839.0,2022.0,,161895,0.0,1107600,6021,7885.0,1184.0,807.0,127581,,,15.0,189627,21817,1297227.0,,41960,4996,0.0,96.0,147.0,243,73689.0,2533.0,4780854,4780854.0,161895.0,-33945,,0.0,,1284314,785,3112.0,0.0,456.0,0.0,0.0,0.0,0.0,2656.0,0.0,0.0,161,107.0,54.0,149,2.0,99.0,50.0
2953,0,0.0,17.0,136.0,992.0,,751,0.0,0,86,184.0,1.0,0.0,2612,128.0,0.0,3.0,9739,128,9739.0,0.0,6363,493,0.0,62.0,146.0,208,391.0,0.0,2202,470.0,1732.0,139,,2.0,,9825,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,146.0,62.0,10,,6.0,4.0
14281,0,0.0,565.0,9669.0,278.0,,3473,0.0,0,360,63.0,338.0,1.0,12414,543.0,0.0,0.0,15476,543,15476.0,0.0,2045,255,0.0,39.0,14.0,53,4800.0,300.0,10808,8590.0,2218.0,204,,0.0,,15990,233,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,45,14.0,31.0,7,,6.0,1.0
5490222,0,0.0,1424.0,15240.0,27670.0,,581239,0.0,415676,6754,8297.0,1641.0,439.0,25947,,,204.0,174537,1125,590213.0,,121797,10101,0.0,294.0,677.0,971,175692.0,1080.0,4908983,4908983.0,581239.0,26363,,0.0,,617161,540,5480.0,0.0,0.0,0.0,0.0,0.0,5480.0,0.0,20.0,0.0,422,310.0,112.0,267,,187.0,80.0
3962386,0,0.0,103401.0,305470.0,62691.0,,2153270,0.0,74699,47908,9729.0,2404.0,2.0,31457,,,6695.0,187673,24117,262372.0,,90369,5806,1.0,143.0,626.0,769,100000.0,0.0,1809116,1809116.0,2153270.0,56943,,22.0,,282812,60620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,306,254.0,52.0,112,,94.0,18.0
6787,2709,,457.0,3530.0,,151.0,132,0.0,11535,413,17.0,0.0,0.0,7735,217.0,216.0,0.0,1159,217,12694.0,0.0,4529,0,0.0,2.0,78.0,80,500.0,0.0,6655,5297.0,1358.0,286,,0.0,,13011,186,159.0,0.0,0.0,0.0,0.0,16.0,143.0,0.0,0.0,0.0,80,78.0,2.0,8,0.0,6.0,2.0
9449,5704,3417.0,,127.0,,2577.0,5473,0.0,7353,63,121.0,90.0,0.0,5231,451.0,337.0,0.0,1430,451,8783.0,2612.0,318,348,0.0,3.0,5.0,8,3348.0,0.0,3976,996.0,2980.0,1214,0.0,0.0,0.0,10231,217,82.0,0.0,0.0,0.0,0.0,10.0,72.0,0.0,0.0,0.0,8,5.0,3.0,1,3.0,0.0,1.0
144973,111375,22832.0,2675.0,1481.0,,129437.0,46624,0.0,129438,78,1443.0,20.0,13.0,109960,1629.0,1535.0,32.0,10041,1629,139479.0,13546.0,5342,9077,0.0,9.0,59.0,68,2300.0,0.0,98349,54767.0,43582.0,4128,88855.0,0.0,,143839,1397,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,21,12.0,9.0,21,6.0,12.0,9.0
2146,1742,,61.0,278.0,,,2061,0.0,9,61,57.0,5.0,0.0,238,21.0,0.0,0.0,3999,21,4008.0,0.0,3647,0,0.0,113.0,114.0,227,1005.0,0.0,85,75.0,10.0,94,,0.0,,4065,58,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,227,114.0,113.0,15,0.0,11.0,4.0
8527,233,,,8120.0,157.0,,7854,0.0,0,82,38.0,1.0,0.0,387,1.0,0.0,0.0,997,1,997.0,0.0,489,0,0.0,5.0,12.0,17,7700.0,0.0,673,45.0,628.0,55,,0.0,,1052,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,12.0,5.0,2,0.0,1.0,1.0
95232,41277,,5.0,7684.0,37710.0,,83422,0.0,28352,2897,400.0,75.0,396.0,21752,33.0,0.0,33.0,4905,33,33257.0,0.0,7660,77,0.0,23.0,48.0,71,118912.0,80.0,11810,9885.0,1925.0,1517,5469.0,0.0,,30297,4510,3928.0,0.0,0.0,3385.0,0.0,41.0,515.0,-13.0,7.0,0.0,71,48.0,23.0,13,52.0,5.0,8.0
200233,101852,74405.0,17666.0,6.0,,310.0,26747,0.0,4549,24,750.0,2588.0,0.0,7006,3662.0,3662.0,0.0,8505,3662,13054.0,159.0,2064,463,0.0,11.0,34.0,45,1500.0,0.0,173486,103316.0,70170.0,-11748,3891.0,0.0,,4549,419,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11,7.0,4.0,11,31.0,7.0,4.0
11159,82,,2239.0,8825.0,,859.0,4139,0.0,0,249,65.0,1.0,0.0,262,75.0,75.0,0.0,860,75,860.0,0.0,283,0,0.0,,6.0,6,2100.0,0.0,7020,5108.0,1912.0,202,98.0,0.0,,982,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,6.0,,4,0.0,4.0,
30032,6015,,167.0,23711.0,1.0,,19006,0.0,2256,444,168.0,0.0,0.0,1028,36.0,0.0,24.0,1121,36,3377.0,0.0,1735,2,0.0,3.0,19.0,22,4192.0,0.0,11026,2729.0,8297.0,2258,,0.0,,5607,64,70.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,22,19.0,3.0,22,0.0,19.0,3.0
1367,1123,,119.0,80.0,,,811,0.0,4997,53,108.0,1.0,1.0,402,12.0,0.0,0.0,672,12,5669.0,0.0,5098,6,0.0,116.0,173.0,289,510.0,0.0,556,513.0,43.0,219,,0.0,,5877,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,3.0,6,0.0,3.0,3.0
19122,710,5.0,122.0,18285.0,,285.0,7049,0.0,272,735,98.0,0.0,0.0,400,105.0,61.0,0.0,2629,105,2901.0,272.0,1332,64,0.0,11.0,6.0,17,2000.0,0.0,12073,6368.0,5705.0,325,253.0,0.0,,3244,87,914.0,0.0,339.0,0.0,0.0,17.0,558.0,0.0,0.0,0.0,17,6.0,11.0,17,0.0,6.0,11.0
30851,9423,,,18789.0,,,21593,100.0,0,651,248.0,0.0,0.0,578,1.0,0.0,0.0,2474,1,2474.0,0.0,841,156,0.0,12.0,11.0,23,20077.0,0.0,9258,233.0,9025.0,1902,,0.0,,3295,1082,26.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,11.0,12.0,23,0.0,11.0,12.0
171720,96317,,63772.0,905.0,8943.0,,58127,0.0,0,142,33.0,30.0,0.0,3116,20557.0,7328.0,7.0,6243,20557,6243.0,25.0,2778,119,0.0,21.0,5.0,26,13237.0,5618.0,113593,51649.0,61944.0,-24245,,2.0,2176.0,651,1904,362.0,0.0,0.0,0.0,0.0,32.0,306.0,24.0,0.0,0.0,4,2.0,2.0,4,0.0,2.0,2.0
6798,4728,,,403.0,171.0,,4836,0.0,14825,202,12.0,8.0,0.0,6847,12.0,0.0,12.0,1326,12,16151.0,2759.0,6322,1,0.0,7.0,102.0,109,3000.0,0.0,1962,1873.0,89.0,942,,0.0,,17028,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,102.0,7.0,109,19.0,102.0,7.0
1124295,24269,,1098697.0,163.0,440.0,,1058878,0.0,1266,425,307.0,221.0,0.0,918,2039.0,2026.0,10.0,2764,2039,4030.0,0.0,2002,157,0.0,1.0,8.0,9,155149.0,0.0,65417,30904.0,34513.0,11537,,0.0,,6750,10856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,9,8.0,1.0,7,0.0,6.0,1.0
489161,1340,,487740.0,,,,489122,0.0,0,0,6.0,0.0,0.0,33,0.0,0.0,0.0,311,0,311.0,0.0,272,0,0.0,2.0,2.0,4,2901.0,0.0,39,35.0,4.0,87175,,0.0,,87368,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,2.0,4,0.0,2.0,2.0
23557,174,,23060.0,,308.0,,20149,0.0,0,0,4.0,0.0,0.0,32,209.0,129.0,0.0,143,209,143.0,0.0,105,2,0.0,,1.0,1,3566.0,0.0,3408,3021.0,387.0,3768,,0.0,,4042,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,1,0.0,1.0,
8861,2576,981.0,5.0,4186.0,,651.0,1354,0.0,5188,170,52.0,2.0,0.0,1252,456.0,407.0,3.0,1421,456,6609.0,3848.0,1267,18,0.0,9.0,37.0,46,1300.0,0.0,7507,5664.0,1843.0,168,356.0,0.0,,7126,107,4185.0,3671.0,338.0,0.0,0.0,0.0,176.0,0.0,6.0,0.0,31,24.0,7.0,5,3.0,4.0,1.0
89759,19712,,54376.0,14141.0,148.0,0.0,88251,0.0,0,238,638.0,64.0,0.0,1602,62.0,0.0,60.0,7609,62,7609.0,0.0,4807,260,1.0,25.0,68.0,93,30000.0,16.0,1508,925.0,583.0,1813,0.0,2.0,0.0,9068,416,152.0,0.0,0.0,0.0,0.0,0.0,64.0,88.0,34.0,0.0,93,68.0,25.0,93,0.0,68.0,25.0
20115,6141,109.0,332.0,12216.0,163.0,0.0,-3389,0.0,15833,278,80.0,708.0,56.0,8411,168.0,94.0,59.0,7894,168,23727.0,4015.0,9754,425,0.0,61.0,167.0,228,11050.0,94.0,23504,2807.0,20697.0,-598,15169.0,0.0,0.0,22412,885,15169.0,14981.0,106.0,0.0,31.0,0.0,18.0,33.0,1.0,0.0,228,167.0,61.0,198,0.0,144.0,54.0
32391,254,,32135.0,,,0.0,27840,0.0,0,0,1.0,1.0,0.0,20,228.0,201.0,0.0,89,228,89.0,0.0,67,0,0.0,,1.0,1,2822.0,0.0,4551,4547.0,4.0,1523,0.0,0.0,0.0,1830,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,1,0.0,1.0,
2454,1767,,443.0,26.0,3.0,,2274,0.0,39,79,49.0,2.0,0.0,886,3.0,2.0,1.0,2685,3,2724.0,7.0,1655,46,0.0,4.0,49.0,53,510.0,0.0,180,112.0,68.0,254,,5.0,137.0,2858,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,49.0,4.0,5,0.0,4.0,1.0
9838,4564,,2948.0,1315.0,932.0,,5533,0.0,3675,208,43.0,0.0,10.0,1718,231.0,217.0,10.0,1497,231,5172.0,0.0,3191,2,0.0,13.0,51.0,64,1300.0,200.0,4305,1587.0,2718.0,673,1100.0,9.0,932.0,5916,160,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,64,51.0,13.0,7,0.0,4.0,3.0
25705,19991,739.0,1617.0,625.0,,14634.0,12640,100.0,38278,478,106.0,75.0,38.0,7415,2322.0,111.0,3.0,9285,2322,47563.0,14062.0,23961,1428,0.0,26.0,229.0,255,695.0,0.0,13065,13065.0,,11517,0.0,1.0,0.0,59115,2287,184.0,0.0,0.0,0.0,0.0,0.0,222.0,-38.0,0.0,0.0,255,229.0,26.0,9,0.0,4.0,5.0
2757,1794,,,475.0,8.0,,1648,0.0,14027,216,42.0,0.0,0.0,6683,13.0,13.0,0.0,2056,13,16083.0,440.0,8651,51,0.0,10.0,165.0,175,500.0,0.0,1109,907.0,202.0,78,4256.0,0.0,,16141,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,10.0,7.0,17,0.0,10.0,7.0
12728,7633,,2501.0,1817.0,117.0,,5049,0.0,5997,72,41.0,1.0,509.0,4899,495.0,427.0,25.0,1721,495,7718.0,0.0,2194,2,1.0,3.0,61.0,64,1150.0,55.0,7679,6901.0,778.0,434,664.0,3.0,370.0,8526,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,61.0,3.0,2,0.0,1.0,1.0
9960,8203,,170.0,888.0,203.0,,7055,0.0,11894,113,43.0,0.0,3.0,7896,304.0,302.0,1.0,1793,304,13687.0,0.0,5618,14,0.0,30.0,130.0,160,600.0,0.0,2905,624.0,2281.0,1127,,15.0,548.0,14805,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,160,130.0,30.0,20,0.0,15.0,5.0
12029,10388,,3.0,518.0,,,2446,0.0,21870,308,7.0,7.0,150.0,6400,244.0,0.0,0.0,3131,244,25001.0,0.0,18021,108,0.0,21.0,256.0,277,1500.0,0.0,9583,7740.0,1843.0,1329,4321.0,10.0,1040.0,25172,1402,140.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1.0,0.0,70,66.0,4.0,70,0.0,66.0,4.0
13132,7873,,338.0,3842.0,12.0,2132.0,7367,0.0,19246,815,78.0,0.0,140.0,5444,97.0,87.0,1.0,3406,97,22652.0,2134.0,13971,70,1.0,36.0,330.0,366,1490.0,5.0,5765,5131.0,634.0,973,848.0,6.0,378.0,23465,257,1151.0,0.0,0.0,0.0,632.0,111.0,408.0,0.0,0.0,0.0,35,30.0,5.0,35,0.0,30.0,5.0
279724,215426,18857.0,13145.0,22608.0,1411.0,266029.0,159725,0.0,384505,989,1285.0,99.0,19400.0,89469,9943.0,336.0,9.0,57453,9943,441958.0,250838.0,75881,3997,0.0,73.0,1150.0,1223,7100.0,0.0,119999,119829.0,170.0,18316,49642.0,17.0,1012.0,453657,16560,932.0,0.0,0.0,8.0,647.0,0.0,277.0,0.0,16.0,1.0,430,386.0,44.0,94,0.0,85.0,9.0
4757,3179,,161.0,95.0,529.0,,3843,0.0,0,41,102.0,0.0,0.0,2035,38.0,26.0,12.0,7985,38,7985.0,0.0,5626,181,0.0,14.0,127.0,141,700.0,0.0,914,914.0,,243,671.0,14.0,284.0,8243,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,127.0,14.0,11,0.0,7.0,4.0
3279,907,,274.0,907.0,3.0,,2748,0.0,0,68,128.0,6.0,0.0,1142,3.0,2.0,0.0,4139,3,4139.0,0.0,2773,22,0.0,9.0,59.0,68,500.0,0.0,531,161.0,370.0,28,706.0,2.0,150.0,4130,40,41.0,0.0,0.0,0.0,25.0,0.0,16.0,0.0,0.0,3.0,68,59.0,9.0,58,0.0,49.0,9.0
5836,5469,,278.0,85.0,,,5368,0.0,3086,5,11.0,0.0,0.0,1146,1.0,0.0,0.0,984,1,4070.0,0.0,2872,36,0.0,4.0,71.0,75,500.0,0.0,468,468.0,,689,16.0,10.0,,4758,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15.0,2.0,17,1.0,15.0,2.0
17656,14100,,1328.0,1164.0,13.0,,15119,0.0,11892,98,95.0,0.0,0.0,7649,90.0,55.0,8.0,4459,90,16351.0,0.0,8428,81,1.0,38.0,155.0,193,700.0,0.0,2537,2029.0,508.0,1469,4186.0,52.0,639.0,17171,739,84.0,0.0,0.0,0.0,0.0,35.0,49.0,0.0,0.0,0.0,193,155.0,38.0,193,0.0,155.0,38.0
50911,45755,2093.0,128.0,1121.0,,,32648,0.0,0,133,0.0,5.0,15.0,14790,5589.0,0.0,35.0,29342,5589,29342.0,0.0,14038,361,0.0,68.0,267.0,335,391.0,0.0,18263,8792.0,9471.0,4701,14280.0,0.0,,33641,5991,480.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,133,100.0,33.0,17,0.0,4.0,13.0
22600,18010,1115.0,2164.0,151.0,,,12698,0.0,7022,114,8.0,0.0,20.0,3206,95.0,0.0,15.0,965,95,7987.0,0.0,4639,0,0.0,21.0,98.0,119,500.0,0.0,9902,9388.0,514.0,1650,,7.0,,9365,367,1187.0,0.0,0.0,0.0,899.0,288.0,0.0,0.0,0.0,0.0,119,98.0,21.0,6,0.0,3.0,3.0
22719,10877,,2313.0,246.0,,,16114,0.0,5352,144,38.0,5.0,10.0,3936,234.0,0.0,4.0,18022,234,23374.0,5352.0,12878,1011,0.0,38.0,95.0,133,1556.0,0.0,6605,6595.0,10.0,13126,5352.0,1.0,,35655,1079,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,102,75.0,27.0,8,10.0,2.0,6.0
8233,6290,476.0,672.0,376.0,,,-3917,0.0,4616,51,39.0,0.0,15.0,2336,513.0,455.0,0.0,918,513,5534.0,1517.0,1439,137,0.0,6.0,33.0,39,2300.0,0.0,12150,11695.0,455.0,604,1655.0,4.0,,6630,21,23.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,39,33.0,6.0,7,0.0,5.0,2.0
7086,3759,,176.0,2011.0,,,4800,0.0,5022,85,137.0,3.0,0.0,3257,170.0,82.0,68.0,1472,170,6494.0,0.0,2837,175,0.0,17.0,42.0,59,500.0,0.0,2286,864.0,1422.0,569,,8.0,48.0,6980,253,187.0,0.0,107.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,59,42.0,17.0,59,2.0,42.0,17.0
6634,2535,451.0,10.0,3298.0,,1564.0,2449,0.0,0,355,208.0,20.0,19.0,2768,191.0,109.0,1.0,10063,191,10063.0,0.0,6564,129,0.0,13.0,158.0,171,550.0,0.0,4185,3491.0,694.0,163,0.0,0.0,200.0,10268,149,2065.0,1945.0,70.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,11,8.0,3.0,11,0.0,8.0,3.0
11086,6112,,1314.0,3294.0,1.0,,6234,0.0,7292,102,45.0,0.0,1.0,4215,445.0,294.0,0.0,1146,445,8438.0,0.0,4065,10,0.0,18.0,81.0,99,650.0,0.0,4852,796.0,4056.0,504,2770.0,8.0,281.0,9043,344,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,99,81.0,18.0,10,0.0,6.0,4.0
